InventoryRecordID,WeekStartDate,StoreID,ProductID,SupplierID,OpeningUnits,OrderedUnits,ReceivedUnits,ExpectedDemandUnits,FulfilledDemandUnits,ClosingUnits,DaysCover,AvailabilityRate,StockoutHours,EstimatedLostUnits,EstimatedLostSales,EstimatedLostGrossProfit,LateDeliveryDays
IN044995,2026-07-27,ST015,PR052,SUP005,7,32,19,28,26,0,0.0,0.9286,6.0,1,57.7,20.75,3
IN044996,2026-07-27,ST015,PR053,SUP005,10,46,28,40,37,1,0.2,0.925,6.3,2,79.86,31.04,3
IN044997,2026-07-27,ST015,PR054,SUP011,8,34,32,30,30,10,2.3,1.0,0.0,0,0.0,0.0,0
IN044998,2026-07-27,ST015,PR055,SUP011,8,58,56,47,47,17,2.5,1.0,0.0,0,0.0,0.0,0
IN044999,2026-07-27,ST015,PR056,SUP005,12,16,10,20,20,2,0.7,1.0,0.0,0,0.0,0.0,3
IN045000,2026-07-27,ST015,PR057,SUP005,10,29,18,28,27,1,0.2,0.9643,3.0,1,58.64,21.63,3
IN045001,2026-07-27,ST015,PR059,SUP005,11,21,13,23,23,1,0.3,1.0,0.0,0,0.0,0.0,3
IN045002,2026-07-27,ST015,PR062,SUP003,22,54,48,54,54,16,2.1,1.0,0.0,0,0.0,0.0,0
IN045003,2026-07-27,ST015,PR063,SUP003,23,44,43,48,48,18,2.6,1.0,0.0,0,0.0,0.0,0
IN045004,2026-07-27,ST015,PR064,SUP009,14,50,50,46,46,18,2.7,1.0,0.0,0,0.0,0.0,0
IN045005,2026-07-27,ST015,PR065,SUP009,17,61,61,56,56,22,2.8,1.0,0.0,0,0.0,0.0,0
IN045006,2026-07-27,ST015,PR066,SUP009,23,41,41,46,46,18,2.7,1.0,0.0,0,0.0,0.0,0
IN045007,2026-07-27,ST015,PR067,SUP009,11,52,52,45,45,18,2.8,1.0,0.0,0,0.0,0.0,0
IN045008,2026-07-27,ST015,PR068,SUP011,16,60,54,54,54,16,2.1,1.0,0.0,0,0.0,0.0,0
IN045009,2026-07-27,ST015,PR069,SUP011,13,63,60,54,54,19,2.5,1.0,0.0,0,0.0,0.0,0
IN045010,2026-07-27,ST015,PR071,SUP011,12,52,52,46,46,18,2.7,1.0,0.0,0,0.0,0.0,0
IN045011,2026-07-27,ST015,PR072,SUP011,15,66,62,58,58,19,2.3,1.0,0.0,0,0.0,0.0,0
IN045012,2026-07-27,ST015,PR073,SUP003,18,35,31,38,38,11,2.0,1.0,0.0,0,0.0,0.0,0
IN045013,2026-07-27,ST015,PR076,SUP011,11,60,58,51,51,18,2.5,1.0,0.0,0,0.0,0.0,0
IN045014,2026-07-27,ST015,PR077,SUP011,10,74,72,60,60,22,2.6,1.0,0.0,0,0.0,0.0,0
IN045015,2026-07-27,ST016,PR001,SUP001,32,113,103,111,111,24,1.5,1.0,0.0,0,0.0,0.0,0
IN045016,2026-07-27,ST016,PR002,SUP001,19,78,71,74,74,16,1.5,1.0,0.0,0,0.0,0.0,0
IN045017,2026-07-27,ST016,PR004,SUP008,14,87,76,77,77,13,1.2,1.0,0.0,0,0.0,0.0,0
IN045018,2026-07-27,ST016,PR006,SUP012,21,52,50,56,56,15,1.9,1.0,0.0,0,0.0,0.0,0
IN045019,2026-07-27,ST016,PR007,SUP012,14,62,60,58,58,16,1.9,1.0,0.0,0,0.0,0.0,0
IN045020,2026-07-27,ST016,PR008,SUP012,15,87,84,78,78,21,1.9,1.0,0.0,0,0.0,0.0,0
IN045021,2026-07-27,ST016,PR009,SUP011,17,63,61,61,61,17,2.0,1.0,0.0,0,0.0,0.0,0
IN045022,2026-07-27,ST016,PR010,SUP012,19,46,44,50,50,13,1.8,1.0,0.0,0,0.0,0.0,0
IN045023,2026-07-27,ST016,PR011,SUP012,20,42,41,47,47,14,2.1,1.0,0.0,0,0.0,0.0,0
IN045024,2026-07-27,ST016,PR013,SUP011,19,41,39,46,46,12,1.8,1.0,0.0,0,0.0,0.0,0
IN045025,2026-07-27,ST016,PR014,SUP008,11,69,60,61,61,10,1.1,1.0,0.0,0,0.0,0.0,0
IN045026,2026-07-27,ST016,PR015,SUP002,16,146,133,124,124,25,1.4,1.0,0.0,0,0.0,0.0,0
IN045027,2026-07-27,ST016,PR016,SUP002,19,75,68,72,72,15,1.5,1.0,0.0,0,0.0,0.0,0
IN045028,2026-07-27,ST016,PR017,SUP002,10,86,78,73,73,15,1.4,1.0,0.0,0,0.0,0.0,0
IN045029,2026-07-27,ST016,PR018,SUP002,15,43,39,44,44,10,1.6,1.0,0.0,0,0.0,0.0,0
IN045030,2026-07-27,ST016,PR019,SUP002,10,41,37,39,39,8,1.4,1.0,0.0,0,0.0,0.0,0
IN045031,2026-07-27,ST016,PR020,SUP007,1,66,66,51,51,16,2.2,1.0,0.0,0,0.0,0.0,0
IN045032,2026-07-27,ST016,PR021,SUP007,1,100,100,77,77,24,2.2,1.0,0.0,0,0.0,0.0,0
IN045033,2026-07-27,ST016,PR022,SUP002,18,38,35,43,43,10,1.6,1.0,0.0,0,0.0,0.0,0
IN045034,2026-07-27,ST016,PR023,SUP007,2,64,64,50,50,16,2.2,1.0,0.0,0,0.0,0.0,0
IN045035,2026-07-27,ST016,PR026,SUP002,10,28,26,29,29,7,1.7,1.0,0.0,0,0.0,0.0,0
IN045036,2026-07-27,ST016,PR027,SUP006,9,83,77,70,70,16,1.6,1.0,0.0,0,0.0,0.0,0
IN045037,2026-07-27,ST016,PR028,SUP006,8,75,72,63,63,17,1.9,1.0,0.0,0,0.0,0.0,0
IN045038,2026-07-27,ST016,PR029,SUP006,9,67,61,58,58,12,1.4,1.0,0.0,0,0.0,0.0,0
IN045039,2026-07-27,ST016,PR031,SUP006,11,99,92,84,84,19,1.6,1.0,0.0,0,0.0,0.0,0
IN045040,2026-07-27,ST016,PR032,SUP006,12,42,37,41,41,8,1.4,1.0,0.0,0,0.0,0.0,0
IN045041,2026-07-27,ST016,PR035,SUP006,11,48,42,45,45,8,1.2,1.0,0.0,0,0.0,0.0,0
IN045042,2026-07-27,ST016,PR038,SUP004,18,33,31,39,39,10,1.8,1.0,0.0,0,0.0,0.0,0
IN045043,2026-07-27,ST016,PR039,SUP004,17,59,54,58,58,13,1.6,1.0,0.0,0,0.0,0.0,0
IN045044,2026-07-27,ST016,PR040,SUP010,6,36,33,32,32,7,1.5,1.0,0.0,0,0.0,0.0,0
IN045045,2026-07-27,ST016,PR041,SUP010,8,37,33,34,34,7,1.4,1.0,0.0,0,0.0,0.0,0
IN045046,2026-07-27,ST016,PR042,SUP004,10,29,27,30,30,7,1.6,1.0,0.0,0,0.0,0.0,0
IN045047,2026-07-27,ST016,PR043,SUP010,8,34,30,32,32,6,1.3,1.0,0.0,0,0.0,0.0,0
IN045048,2026-07-27,ST016,PR047,SUP004,10,31,28,31,31,7,1.6,1.0,0.0,0,0.0,0.0,0
IN045049,2026-07-27,ST016,PR050,SUP004,12,34,34,35,35,11,2.2,1.0,0.0,0,0.0,0.0,0
IN045050,2026-07-27,ST016,PR051,SUP005,9,34,31,33,33,7,1.5,1.0,0.0,0,0.0,0.0,0
IN045051,2026-07-27,ST016,PR052,SUP005,7,30,27,28,28,6,1.5,1.0,0.0,0,0.0,0.0,0
IN045052,2026-07-27,ST016,PR053,SUP005,9,46,42,42,42,9,1.5,1.0,0.0,0,0.0,0.0,0
IN045053,2026-07-27,ST016,PR054,SUP011,8,29,28,28,28,8,2.0,1.0,0.0,0,0.0,0.0,0
IN045054,2026-07-27,ST016,PR055,SUP011,9,43,41,40,40,10,1.8,1.0,0.0,0,0.0,0.0,0
IN045055,2026-07-27,ST016,PR056,SUP005,10,36,33,35,35,8,1.6,1.0,0.0,0,0.0,0.0,0
IN045056,2026-07-27,ST016,PR057,SUP005,9,38,35,36,36,8,1.6,1.0,0.0,0,0.0,0.0,0
IN045057,2026-07-27,ST016,PR059,SUP005,7,39,35,35,35,7,1.4,1.0,0.0,0,0.0,0.0,0
IN045058,2026-07-27,ST016,PR062,SUP003,14,66,60,61,61,13,1.5,1.0,0.0,0,0.0,0.0,0
IN045059,2026-07-27,ST016,PR063,SUP003,12,43,39,42,42,9,1.5,1.0,0.0,0,0.0,0.0,0
IN045060,2026-07-27,ST016,PR064,SUP009,15,36,35,39,39,11,2.0,1.0,0.0,0,0.0,0.0,0
IN045061,2026-07-27,ST016,PR065,SUP009,14,45,44,45,45,13,2.0,1.0,0.0,0,0.0,0.0,0
IN045062,2026-07-27,ST016,PR066,SUP009,13,88,87,77,77,23,2.1,1.0,0.0,0,0.0,0.0,0
IN045063,2026-07-27,ST016,PR067,SUP009,8,48,47,43,43,12,2.0,1.0,0.0,0,0.0,0.0,0
IN045064,2026-07-27,ST016,PR068,SUP011,17,67,64,64,64,17,1.9,1.0,0.0,0,0.0,0.0,0
IN045065,2026-07-27,ST016,PR069,SUP011,21,67,64,67,67,18,1.9,1.0,0.0,0,0.0,0.0,0
IN045066,2026-07-27,ST016,PR071,SUP011,16,64,62,61,61,17,2.0,1.0,0.0,0,0.0,0.0,0
IN045067,2026-07-27,ST016,PR072,SUP011,10,56,54,50,50,14,2.0,1.0,0.0,0,0.0,0.0,0
IN045068,2026-07-27,ST016,PR073,SUP003,9,36,33,34,34,8,1.6,1.0,0.0,0,0.0,0.0,0
IN045069,2026-07-27,ST016,PR076,SUP011,18,32,31,38,38,11,2.0,1.0,0.0,0,0.0,0.0,0
IN045070,2026-07-27,ST016,PR077,SUP011,12,50,48,47,47,13,1.9,1.0,0.0,0,0.0,0.0,0
IN045071,2026-07-27,ST017,PR001,SUP001,4,73,63,69,66,1,0.1,0.9565,3.7,2,154.8,27.98,0
IN045072,2026-07-27,ST017,PR002,SUP001,3,38,33,37,35,1,0.2,0.9459,4.5,1,39.85,8.7,0
IN045073,2026-07-27,ST017,PR004,SUP008,3,54,49,51,51,1,0.1,1.0,0.0,0,0.0,0.0,0
IN045074,2026-07-27,ST017,PR006,SUP012,1,58,57,53,53,5,0.7,1.0,0.0,0,0.0,0.0,0
IN045075,2026-07-27,ST017,PR007,SUP012,2,36,33,34,34,1,0.2,1.0,0.0,0,0.0,0.0,0
IN045076,2026-07-27,ST017,PR008,SUP012,4,43,41,42,42,3,0.5,1.0,0.0,0,0.0,0.0,0
IN045077,2026-07-27,ST017,PR009,SUP011,2,44,42,41,41,3,0.5,1.0,0.0,0,0.0,0.0,0
IN045078,2026-07-27,ST017,PR010,SUP012,3,43,42,41,41,4,0.7,1.0,0.0,0,0.0,0.0,0
IN045079,2026-07-27,ST017,PR011,SUP012,3,41,38,39,39,2,0.4,1.0,0.0,0,0.0,0.0,0
IN045080,2026-07-27,ST017,PR013,SUP011,1,28,27,26,26,2,0.5,1.0,0.0,0,0.0,0.0,0
IN045081,2026-07-27,ST017,PR014,SUP008,0,37,33,33,33,0,0.0,1.0,0.0,0,0.0,0.0,0
IN045082,2026-07-27,ST017,PR015,SUP002,1,64,60,58,58,3,0.4,1.0,0.0,0,0.0,0.0,0
IN045083,2026-07-27,ST017,PR016,SUP002,0,47,42,42,40,2,0.3,0.9524,4.0,1,37.89,8.03,0
IN045084,2026-07-27,ST017,PR017,SUP002,1,56,49,51,47,3,0.4,0.9216,6.6,3,147.75,37.11,0
IN045085,2026-07-27,ST017,PR018,SUP002,2,37,32,35,34,0,0.0,0.9714,2.4,1,108.97,18.86,0
IN045086,2026-07-27,ST017,PR019,SUP002,1,21,20,20,20,1,0.3,1.0,0.0,0,0.0,0.0,0
IN045087,2026-07-27,ST017,PR020,SUP007,3,36,32,35,34,1,0.2,0.9714,2.4,1,90.38,16.56,0
IN045088,2026-07-27,ST017,PR021,SUP007,2,54,47,50,49,0,0.0,0.98,1.7,1,67.54,16.54,0
IN045089,2026-07-27,ST017,PR022,SUP002,0,35,32,31,31,1,0.2,1.0,0.0,0,0.0,0.0,0
IN045090,2026-07-27,ST017,PR023,SUP007,0,28,25,25,24,1,0.3,0.96,3.4,1,39.85,12.34,0
IN045091,2026-07-27,ST017,PR027,SUP006,2,37,36,35,35,3,0.6,1.0,0.0,0,0.0,0.0,0
IN045092,2026-07-27,ST017,PR028,SUP006,2,25,24,24,24,2,0.6,1.0,0.0,0,0.0,0.0,0
IN045093,2026-07-27,ST017,PR029,SUP006,2,35,34,33,33,3,0.6,1.0,0.0,0,0.0,0.0,0
IN045094,2026-07-27,ST017,PR031,SUP006,6,33,32,35,35,3,0.6,1.0,0.0,0,0.0,0.0,0
IN045095,2026-07-27,ST017,PR032,SUP006,3,34,33,33,33,3,0.6,1.0,0.0,0,0.0,0.0,0
IN045096,2026-07-27,ST017,PR035,SUP006,3,41,40,39,39,4,0.7,1.0,0.0,0,0.0,0.0,0
IN045097,2026-07-27,ST017,PR038,SUP004,2,26,25,25,25,2,0.6,1.0,0.0,0,0.0,0.0,0
IN045098,2026-07-27,ST017,PR039,SUP004,3,35,34,34,34,3,0.6,1.0,0.0,0,0.0,0.0,0
IN045099,2026-07-27,ST017,PR040,SUP010,1,25,15,23,16,0,0.0,0.6957,25.6,5,196.2,64.7,3
IN045100,2026-07-27,ST017,PR041,SUP010,1,21,13,20,14,0,0.0,0.7,25.2,4,132.2,47.96,3
IN045101,2026-07-27,ST017,PR042,SUP004,2,19,18,19,19,1,0.4,1.0,0.0,0,0.0,0.0,0
IN045102,2026-07-27,ST017,PR043,SUP010,1,25,15,23,15,1,0.3,0.6522,29.2,5,142.55,47.3,3
IN045103,2026-07-27,ST017,PR047,SUP004,2,15,14,15,15,1,0.5,1.0,0.0,0,0.0,0.0,0
IN045104,2026-07-27,ST017,PR050,SUP004,2,30,29,29,29,2,0.5,1.0,0.0,0,0.0,0.0,0
IN045105,2026-07-27,ST017,PR051,SUP005,0,19,18,17,17,1,0.4,1.0,0.0,0,0.0,0.0,0
IN045106,2026-07-27,ST017,PR052,SUP005,1,15,14,14,14,1,0.5,1.0,0.0,0,0.0,0.0,0
IN045107,2026-07-27,ST017,PR053,SUP005,1,27,25,25,25,1,0.3,1.0,0.0,0,0.0,0.0,0
IN045108,2026-07-27,ST017,PR054,SUP011,1,20,19,19,19,1,0.4,1.0,0.0,0,0.0,0.0,0
IN045109,2026-07-27,ST017,PR055,SUP011,4,15,14,17,17,1,0.4,1.0,0.0,0,0.0,0.0,0
IN045110,2026-07-27,ST017,PR056,SUP005,1,17,16,16,16,1,0.4,1.0,0.0,0,0.0,0.0,0
IN045111,2026-07-27,ST017,PR057,SUP005,1,24,22,22,22,1,0.3,1.0,0.0,0,0.0,0.0,0
IN045112,2026-07-27,ST017,PR059,SUP005,0,27,25,24,24,1,0.3,1.0,0.0,0,0.0,0.0,0
IN045113,2026-07-27,ST017,PR062,SUP003,2,33,33,31,31,4,0.9,1.0,0.0,0,0.0,0.0,0
IN045114,2026-07-27,ST017,PR063,SUP003,1,30,30,28,28,3,0.8,1.0,0.0,0,0.0,0.0,0
IN045115,2026-07-27,ST017,PR064,SUP009,2,26,25,25,25,2,0.6,1.0,0.0,0,0.0,0.0,0
IN045116,2026-07-27,ST017,PR065,SUP009,2,44,42,41,41,3,0.5,1.0,0.0,0,0.0,0.0,0
IN045117,2026-07-27,ST017,PR066,SUP009,2,41,39,38,38,3,0.6,1.0,0.0,0,0.0,0.0,0
IN045118,2026-07-27,ST017,PR067,SUP009,2,36,34,34,34,2,0.4,1.0,0.0,0,0.0,0.0,0
IN045119,2026-07-27,ST017,PR068,SUP011,4,39,37,38,38,3,0.6,1.0,0.0,0,0.0,0.0,0
IN045120,2026-07-27,ST017,PR069,SUP011,2,25,23,24,24,1,0.3,1.0,0.0,0,0.0,0.0,0
IN045121,2026-07-27,ST017,PR071,SUP011,2,26,24,25,25,1,0.3,1.0,0.0,0,0.0,0.0,0
IN045122,2026-07-27,ST017,PR072,SUP011,2,26,24,25,24,2,0.6,0.96,3.4,1,28.69,10.77,0
IN045123,2026-07-27,ST017,PR073,SUP003,2,25,23,24,24,1,0.3,1.0,0.0,0,0.0,0.0,0
IN045124,2026-07-27,ST017,PR076,SUP011,1,34,30,31,30,1,0.2,0.9677,2.7,1,29.62,11.25,0
IN045125,2026-07-27,ST017,PR077,SUP011,2,33,31,31,31,2,0.5,1.0,0.0,0,0.0,0.0,0
IN045126,2026-07-27,ST018,PR001,SUP001,6,124,110,99,99,17,1.2,1.0,0.0,0,0.0,0.0,0
IN045127,2026-07-27,ST018,PR002,SUP001,5,58,51,48,48,8,1.2,1.0,0.0,0,0.0,0.0,0
IN045128,2026-07-27,ST018,PR004,SUP008,10,88,79,75,75,14,1.3,1.0,0.0,0,0.0,0.0,0
IN045129,2026-07-27,ST018,PR006,SUP012,11,91,86,78,78,19,1.7,1.0,0.0,0,0.0,0.0,0
IN045130,2026-07-27,ST018,PR007,SUP012,11,54,51,50,50,12,1.7,1.0,0.0,0,0.0,0.0,0
IN045131,2026-07-27,ST018,PR008,SUP012,13,62,55,57,57,11,1.4,1.0,0.0,0,0.0,0.0,0
IN045132,2026-07-27,ST018,PR009,SUP011,9,54,54,48,48,15,2.2,1.0,0.0,0,0.0,0.0,0
IN045133,2026-07-27,ST018,PR010,SUP012,8,77,74,65,65,17,1.8,1.0,0.0,0,0.0,0.0,0
IN045134,2026-07-27,ST018,PR011,SUP012,10,36,33,35,35,8,1.6,1.0,0.0,0,0.0,0.0,0
IN045135,2026-07-27,ST018,PR013,SUP011,12,63,58,57,57,13,1.6,1.0,0.0,0,0.0,0.0,0
IN045136,2026-07-27,ST018,PR014,SUP008,9,55,49,49,49,9,1.3,1.0,0.0,0,0.0,0.0,0
IN045137,2026-07-27,ST018,PR015,SUP002,19,54,49,56,56,12,1.5,1.0,0.0,0,0.0,0.0,0
IN045138,2026-07-27,ST018,PR016,SUP002,18,63,57,62,62,13,1.5,1.0,0.0,0,0.0,0.0,0
IN045139,2026-07-27,ST018,PR017,SUP002,6,65,59,54,54,11,1.4,1.0,0.0,0,0.0,0.0,0
IN045140,2026-07-27,ST018,PR018,SUP002,13,58,53,54,54,12,1.6,1.0,0.0,0,0.0,0.0,0
IN045141,2026-07-27,ST018,PR019,SUP002,7,32,29,30,30,6,1.4,1.0,0.0,0,0.0,0.0,0
IN045142,2026-07-27,ST018,PR020,SUP007,13,30,27,33,33,7,1.5,1.0,0.0,0,0.0,0.0,0
IN045143,2026-07-27,ST018,PR021,SUP007,12,61,56,56,56,12,1.5,1.0,0.0,0,0.0,0.0,0
IN045144,2026-07-27,ST018,PR022,SUP002,9,96,87,80,80,16,1.4,1.0,0.0,0,0.0,0.0,0
IN045145,2026-07-27,ST018,PR023,SUP007,10,42,39,40,40,9,1.6,1.0,0.0,0,0.0,0.0,0
IN045146,2026-07-27,ST018,PR026,SUP002,4,29,26,25,25,5,1.4,1.0,0.0,0,0.0,0.0,0
IN045147,2026-07-27,ST018,PR027,SUP006,12,74,71,66,66,17,1.8,1.0,0.0,0,0.0,0.0,0
IN045148,2026-07-27,ST018,PR028,SUP006,10,49,47,45,45,12,1.9,1.0,0.0,0,0.0,0.0,0
IN045149,2026-07-27,ST018,PR029,SUP006,12,42,40,41,41,11,1.9,1.0,0.0,0,0.0,0.0,0
IN045150,2026-07-27,ST018,PR031,SUP006,8,58,56,50,50,14,2.0,1.0,0.0,0,0.0,0.0,0
IN045151,2026-07-27,ST018,PR032,SUP006,10,52,50,47,47,13,1.9,1.0,0.0,0,0.0,0.0,0
IN045152,2026-07-27,ST018,PR035,SUP006,15,35,34,38,38,11,2.0,1.0,0.0,0,0.0,0.0,0
IN045153,2026-07-27,ST018,PR038,SUP004,8,42,36,38,38,6,1.1,1.0,0.0,0,0.0,0.0,0
IN045154,2026-07-27,ST018,PR039,SUP004,9,51,44,46,46,7,1.1,1.0,0.0,0,0.0,0.0,0
IN045155,2026-07-27,ST018,PR040,SUP010,5,34,31,30,30,6,1.4,1.0,0.0,0,0.0,0.0,0
IN045156,2026-07-27,ST018,PR041,SUP010,4,44,40,37,37,7,1.3,1.0,0.0,0,0.0,0.0,0
IN045157,2026-07-27,ST018,PR042,SUP004,6,29,25,27,27,4,1.0,1.0,0.0,0,0.0,0.0,0
IN045158,2026-07-27,ST018,PR043,SUP010,5,24,22,22,22,5,1.6,1.0,0.0,0,0.0,0.0,0
IN045159,2026-07-27,ST018,PR047,SUP004,7,31,26,29,29,4,1.0,1.0,0.0,0,0.0,0.0,0
IN045160,2026-07-27,ST018,PR050,SUP004,6,33,28,30,30,4,0.9,1.0,0.0,0,0.0,0.0,0
IN045161,2026-07-27,ST018,PR051,SUP005,0,39,38,30,30,8,1.9,1.0,0.0,0,0.0,0.0,0
IN045162,2026-07-27,ST018,PR052,SUP005,0,34,32,26,26,6,1.6,1.0,0.0,0,0.0,0.0,0
IN045163,2026-07-27,ST018,PR053,SUP005,2,29,26,24,24,4,1.2,1.0,0.0,0,0.0,0.0,0
IN045164,2026-07-27,ST018,PR054,SUP011,8,21,21,22,22,7,2.2,1.0,0.0,0,0.0,0.0,0
IN045165,2026-07-27,ST018,PR055,SUP011,6,25,24,24,24,6,1.8,1.0,0.0,0,0.0,0.0,0
IN045166,2026-07-27,ST018,PR056,SUP005,0,29,27,22,22,5,1.6,1.0,0.0,0,0.0,0.0,0
IN045167,2026-07-27,ST018,PR057,SUP005,1,32,29,25,25,5,1.4,1.0,0.0,0,0.0,0.0,0
IN045168,2026-07-27,ST018,PR059,SUP005,0,28,26,21,21,5,1.7,1.0,0.0,0,0.0,0.0,0
IN045169,2026-07-27,ST018,PR062,SUP003,9,50,47,45,45,11,1.7,1.0,0.0,0,0.0,0.0,0
IN045170,2026-07-27,ST018,PR063,SUP003,13,41,40,41,41,12,2.0,1.0,0.0,0,0.0,0.0,0
IN045171,2026-07-27,ST018,PR064,SUP009,12,35,33,36,36,9,1.7,1.0,0.0,0,0.0,0.0,0
IN045172,2026-07-27,ST018,PR065,SUP009,12,47,45,45,45,12,1.9,1.0,0.0,0,0.0,0.0,0
IN045173,2026-07-27,ST018,PR066,SUP009,10,52,50,47,47,13,1.9,1.0,0.0,0,0.0,0.0,0
IN045174,2026-07-27,ST018,PR067,SUP009,9,25,24,26,26,7,1.9,1.0,0.0,0,0.0,0.0,0
IN045175,2026-07-27,ST018,PR068,SUP011,15,44,41,45,45,11,1.7,1.0,0.0,0,0.0,0.0,0
IN045176,2026-07-27,ST018,PR069,SUP011,11,69,62,61,61,12,1.4,1.0,0.0,0,0.0,0.0,0
IN045177,2026-07-27,ST018,PR071,SUP011,9,39,37,37,37,9,1.7,1.0,0.0,0,0.0,0.0,0
IN045178,2026-07-27,ST018,PR072,SUP011,10,37,35,36,36,9,1.7,1.0,0.0,0,0.0,0.0,0
IN045179,2026-07-27,ST018,PR073,SUP003,7,44,39,39,39,7,1.3,1.0,0.0,0,0.0,0.0,0
IN045180,2026-07-27,ST018,PR076,SUP011,9,43,38,40,40,7,1.2,1.0,0.0,0,0.0,0.0,0
IN045181,2026-07-27,ST018,PR077,SUP011,10,23,22,25,25,7,2.0,1.0,0.0,0,0.0,0.0,0
IN045182,2026-07-27,ST019,PR001,SUP001,40,120,120,114,114,46,2.8,1.0,0.0,0,0.0,0.0,0
IN045183,2026-07-27,ST019,PR002,SUP001,26,73,73,71,71,28,2.8,1.0,0.0,0,0.0,0.0,0
IN045184,2026-07-27,ST019,PR004,SUP008,23,86,80,78,78,25,2.2,1.0,0.0,0,0.0,0.0,0
IN045185,2026-07-27,ST019,PR006,SUP012,27,107,98,96,96,29,2.1,1.0,0.0,0,0.0,0.0,0
IN045186,2026-07-27,ST019,PR007,SUP012,26,48,46,53,53,19,2.5,1.0,0.0,0,0.0,0.0,0
IN045187,2026-07-27,ST019,PR008,SUP012,33,59,59,66,66,26,2.8,1.0,0.0,0,0.0,0.0,0
IN045188,2026-07-27,ST019,PR009,SUP011,36,45,44,58,58,22,2.7,1.0,0.0,0,0.0,0.0,0
IN045189,2026-07-27,ST019,PR010,SUP012,24,71,65,68,68,21,2.2,1.0,0.0,0,0.0,0.0,0
IN045190,2026-07-27,ST019,PR011,SUP012,22,61,57,59,59,20,2.4,1.0,0.0,0,0.0,0.0,0
IN045191,2026-07-27,ST019,PR013,SUP011,30,113,111,102,102,39,2.7,1.0,0.0,0,0.0,0.0,0
IN045192,2026-07-27,ST019,PR014,SUP008,14,69,62,59,59,17,2.0,1.0,0.0,0,0.0,0.0,0
IN045193,2026-07-27,ST019,PR015,SUP002,36,118,110,110,110,36,2.3,1.0,0.0,0,0.0,0.0,0
IN045194,2026-07-27,ST019,PR016,SUP002,24,103,96,91,91,29,2.2,1.0,0.0,0,0.0,0.0,0
IN045195,2026-07-27,ST019,PR017,SUP002,18,73,68,65,65,21,2.3,1.0,0.0,0,0.0,0.0,0
IN045196,2026-07-27,ST019,PR018,SUP002,27,63,59,64,64,22,2.4,1.0,0.0,0,0.0,0.0,0
IN045197,2026-07-27,ST019,PR019,SUP002,11,59,55,50,50,16,2.2,1.0,0.0,0,0.0,0.0,0
IN045198,2026-07-27,ST019,PR020,SUP007,21,45,41,47,47,15,2.2,1.0,0.0,0,0.0,0.0,0
IN045199,2026-07-27,ST019,PR021,SUP007,27,105,95,94,94,28,2.1,1.0,0.0,0,0.0,0.0,0
IN045200,2026-07-27,ST019,PR022,SUP002,17,59,55,54,54,18,2.3,1.0,0.0,0,0.0,0.0,0
IN045201,2026-07-27,ST019,PR023,SUP007,19,36,33,39,39,13,2.3,1.0,0.0,0,0.0,0.0,0
IN045202,2026-07-27,ST019,PR026,SUP002,10,71,66,58,58,18,2.2,1.0,0.0,0,0.0,0.0,0
IN045203,2026-07-27,ST019,PR027,SUP006,29,128,125,112,112,42,2.6,1.0,0.0,0,0.0,0.0,0
IN045204,2026-07-27,ST019,PR028,SUP006,18,58,57,54,54,21,2.7,1.0,0.0,0,0.0,0.0,0
IN045205,2026-07-27,ST019,PR029,SUP006,19,85,83,74,74,28,2.6,1.0,0.0,0,0.0,0.0,0
IN045206,2026-07-27,ST019,PR031,SUP006,23,99,97,87,87,33,2.7,1.0,0.0,0,0.0,0.0,0
IN045207,2026-07-27,ST019,PR032,SUP006,16,58,57,53,53,20,2.6,1.0,0.0,0,0.0,0.0,0
IN045208,2026-07-27,ST019,PR035,SUP006,25,93,91,84,84,32,2.7,1.0,0.0,0,0.0,0.0,0
IN045209,2026-07-27,ST019,PR038,SUP004,30,50,50,57,57,23,2.8,1.0,0.0,0,0.0,0.0,0
IN045210,2026-07-27,ST019,PR039,SUP004,23,65,65,63,63,25,2.8,1.0,0.0,0,0.0,0.0,0
IN045211,2026-07-27,ST019,PR040,SUP010,19,76,69,68,68,20,2.1,1.0,0.0,0,0.0,0.0,0
IN045212,2026-07-27,ST019,PR041,SUP010,19,54,49,52,52,16,2.2,1.0,0.0,0,0.0,0.0,0
IN045213,2026-07-27,ST019,PR042,SUP004,14,32,32,33,33,13,2.8,1.0,0.0,0,0.0,0.0,0
IN045214,2026-07-27,ST019,PR043,SUP010,14,31,28,32,32,10,2.2,1.0,0.0,0,0.0,0.0,0
IN045215,2026-07-27,ST019,PR047,SUP004,13,63,63,54,54,22,2.9,1.0,0.0,0,0.0,0.0,0
IN045216,2026-07-27,ST019,PR050,SUP004,15,37,37,37,37,15,2.8,1.0,0.0,0,0.0,0.0,0
IN045217,2026-07-27,ST019,PR051,SUP005,22,34,33,40,40,15,2.6,1.0,0.0,0,0.0,0.0,0
IN045218,2026-07-27,ST019,PR052,SUP005,9,39,36,34,34,11,2.3,1.0,0.0,0,0.0,0.0,0
IN045219,2026-07-27,ST019,PR053,SUP005,12,94,90,76,76,26,2.4,1.0,0.0,0,0.0,0.0,0
IN045220,2026-07-27,ST019,PR054,SUP011,16,25,25,29,29,12,2.9,1.0,0.0,0,0.0,0.0,0
